MPC,NHLattice,VS-WF+All5-62,0.00000,0.00000,0.00000,0.88889,0.00000
MPC,NHLattice,VS-WF+All5-63,0.00000,0.00000,0.00000,1.00000,0.00000
MPC,NHLattice,VS-WF+All5-64,0.00000,0.00000,0.00000,1.00000,1.00000
MPC,NHLattice,VS-WF+All5-65,0.00000,0.96001,0.90001,0.00000,0.60001
MPC,NHLattice,VS-WF+All5-66,0.00000,0.00000,0.00000,1.00000,1.00000
MPC,NHLattice,VS-WF+All5-67,0.00000,0.53334,0.80001,0.80001,0.90001
MPC,NHLattice,VS-WF+All5-68,0.00000,0.90001,0.53334,0.00000,0.96001
MPC,NHLattice,VS-WF+All5-69,0.00000,0.53334,0.80001,0.90001,0.80001
MPC,NHLattice,VS-WF+All5-7,0.00000,0.53334,0.90001,0.00000,0.96001
MPC,NHLattice,VS-WF+All5-70,0.00000,0.00000,0.00000,0.88889,0.00000
MPC,NHLattice,VS-WF+All5-71,0.00000,0.90001,0.53334,0.00000,0.96001
MPC,NHLattice,VS-WF+All5-72,0.00000,0.00000,0.00000,1.00000,1.00000
MPC,NHLattice,VS-WF+All5-73,0.00000,0.00000,0.00000,1.00000,1.00000
MPC,NHLattice,VS-WF+All5-74,0.00000,0.00000,0.00000,0.00000,0.75000
MPC,NHLattice,VS-WF+All5-75,0.00000,0.00000,0.88889,0.00000,0.00000
MPC,NHLattice,VS-WF+All5-76,0.00000,0.80001,0.53334,0.80001,0.90001
MPC,NHLattice,VS-WF+All5-77,0.00000,0.96001,0.53334,0.90001,0.00000
MPC,NHLattice,VS-WF+All5-78,0.00000,0.00000,0.00000,0.00000,1.00000
MPC,NHLattice,VS-WF+All5-79,0.00000,0.75000,0.00000,0.00000,0.00000
MPC,NHLattice,VS-WF+All5-8,0.00000,0.00000,0.00000,0.75000,0.00000
MPC,NHLattice,VS-WF+All5-80,0.00000,0.00000,0.00000,1.00000,1.00000
MPC,NHLattice,VS-WF+All5-81,0.60001,0.00000,0.90001,0.90001,0.94815
MPC,NHLattice,VS-WF+All5-82,0.00000,0.96001,0.60001,0.00000,0.90001
MPC,NHLattice,VS-WF+All5-83,0.00000,0.90001,0.53334,0.80001,0.80001
MPC,NHLattice,VS-WF+All5-84,0.00000,0.00000,0.00000,0.00000,0.75000
MPC,NHLattice,VS-WF+All5-85,0.96001,0.00000,0.00000,0.53334,0.90001
MPC,NHLattice,VS-WF+All5-86,0.00000,1.00000,0.00000,0.00000,0.00000
MPC,NHLattice,VS-WF+All5-87,0.00000,0.00000,0.00000,0.00000,0.75000
MPC,NHLattice,VS-WF+All5-88,0.00000,0.00000,0.00000,0.00000,0.00000
MPC,NHLattice,VS-WF+All5-89,0.00000,0.00000,0.00000,0.00000,0.75000
MPC,NHLattice,VS-WF+All5-9,0.75000,0.00000,0.00000,0.00000,0.00000
MPC,NHLattice,VS-WF+All5-90,0.00000,0.90001,0.53334,0.80001,0.80001
MPC,NHLattice,VS-WF+All5-91,0.00000,0.96001,0.00000,0.53334,0.90001
MPC,NHLattice,VS-WF+All5-92,0.00000,0.75000,0.00000,0.00000,0.00000
MPC,NHLattice,VS-WF+All5-93,0.00000,0.00000,0.00000,1.00000,1.00000
MPC,NHLattice,VS-WF+All5-94,0.00000,0.53334,0.90001,0.80001,0.80001
MPC,NHLattice,VS-WF+All5-95,0.00000,0.00000,0.00000,0.88889,1.00000
MPC,NHLattice,VS-WF+All5-96,0.00000,0.00000,1.00000,0.00000,1.00000
MPC,NHLattice,VS-WF+All5-97,0.00000,0.96001,0.90001,0.00000,0.53334
MPC,NHLattice,VS-WF+All5-98,0.00000,0.96001,0.00000,0.53334,0.90001
MPC,NHLattice,VS-WF+All5-99,0.00000,0.00000,0.00000,0.75000,0.00000
