NA,NHLattice,VS-WF+All5-9,2.00000,1.00000,1.00000,1.00000,1.00000
NA,NHLattice,VS-WF+All5-90,1.00000,4.00000,2.00000,3.00000,3.00000
NA,NHLattice,VS-WF+All5-91,1.00000,5.00000,1.00000,2.00000,4.00000
NA,NHLattice,VS-WF+All5-92,1.00000,2.00000,1.00000,1.00000,1.00000
NA,NHLattice,VS-WF+All5-93,1.00000,1.00000,1.00000,2.00000,2.00000
NA,NHLattice,VS-WF+All5-94,1.00000,2.00000,4.00000,3.00000,3.00000
NA,NHLattice,VS-WF+All5-95,1.00000,1.00000,1.00000,2.00000,2.00000
NA,NHLattice,VS-WF+All5-96,1.00000,1.00000,2.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-97,1.00000,5.00000,4.00000,1.00000,2.00000
NA,NHLattice,VS-WF+All5-98,1.00000,5.00000,1.00000,2.00000,4.00000
NA,NHLattice,VS-WF+All5-99,1.00000,1.00000,1.00000,2.00000,1.00000
